@RELATION Census

@ATTRIBUTE attribute_0 REAL
@ATTRIBUTE attribute_1 REAL
@ATTRIBUTE attribute_2 REAL
@ATTRIBUTE attribute_3 REAL
@ATTRIBUTE attribute_4 REAL
@ATTRIBUTE attribute_5 REAL
@ATTRIBUTE attribute_6 REAL
@ATTRIBUTE attribute_7 REAL
@ATTRIBUTE attribute_8 REAL
@ATTRIBUTE attribute_9 REAL
@ATTRIBUTE attribute_10 REAL
@ATTRIBUTE attribute_11 REAL
@ATTRIBUTE attribute_12 REAL
@ATTRIBUTE attribute_13 REAL
@ATTRIBUTE attribute_14 {0,1}

@DATA
27,1,1.9053e+05,7,11,3,8,5,1,0,0,0,45,1,1
36,1,1.5307e+05,2,10,1,2,3,1,0,0,0,50,1,0
52,1,1.5039e+05,1,13,1,8,3,1,0,0,0,40,1,0
47,1,99911,10,8,6,5,4,1,1,0,0,55,1,1
57,5,3.4345e+05,4,9,2,13,4,1,1,0,0,40,1,1
64,1,1.6948e+05,2,10,6,5,5,1,1,0,0,40,1,1
56,9,32855,4,9,2,15,4,1,0,0,0,40,1,1
53,1,1.945e+05,3,7,5,3,2,1,1,0,0,47,1,1
53,1,1.7771e+05,1,13,1,2,3,1,0,0,0,44,1,0
31,1,1.2398e+05,2,10,4,4,5,3,0,0,0,40,30,1
41,1,1.3898e+05,1,13,1,5,3,1,0,7688,0,45,1,0
45,5,2.3543e+05,4,9,4,3,5,2,1,0,0,40,1,1
63,9,83043,1,13,1,15,3,1,0,0,2179,45,1,1
45,6,1.3021e+05,4,9,2,9,6,1,1,0,0,40,1,1
23,1,2.1005e+05,2,10,3,3,4,1,1,0,0,28,1,1
39,5,2.4939e+05,11,14,1,6,3,1,0,0,0,72,1,1
31,1,87418,7,11,1,5,3,1,0,0,0,40,1,1
35,2,1.9039e+05,1,13,1,10,3,1,0,0,0,45,1,1
54,1,1.7624e+05,11,14,1,11,3,1,0,7688,0,60,1,0
22,9,2.1101e+05,2,10,3,15,2,1,1,0,0,40,13,1
40,5,1.0586e+05,1,13,2,6,5,1,1,5455,0,40,1,1
55,2,1.852e+05,1,13,1,5,3,1,0,0,0,40,1,0
31,1,1.735e+05,4,9,1,2,3,1,0,0,0,40,1,1
58,3,78634,3,7,1,11,3,1,0,0,0,60,1,1
31,1,1.4728e+05,14,16,1,6,3,1,0,0,1977,99,1,0
46,2,82572,4,9,5,3,6,1,1,0,0,40,1,1
38,1,1.5464e+05,7,11,1,2,3,1,0,0,0,40,1,1
22,5,39236,2,10,3,6,2,1,1,594,0,25,1,1
17,9,64785,13,6,3,15,2,1,0,0,0,30,1,1
48,2,1.7934e+05,4,9,1,2,3,1,0,0,0,60,3,1
73,1,1.7305e+05,1,13,1,6,3,1,0,0,0,15,1,1
25,1,2.6401e+05,1,13,1,9,3,1,0,0,0,45,1,0
53,4,2.2784e+05,2,10,2,10,4,1,0,0,0,40,1,1
46,1,3.2133e+05,2,10,1,11,3,1,0,7298,0,45,1,0
45,3,1.081e+05,1,13,1,5,1,3,1,99999,0,25,42,0
37,1,1.464e+05,1,13,3,6,4,2,1,0,0,40,1,1
30,1,3.2412e+05,4,9,1,7,3,1,0,0,0,50,1,1
29,1,3.6733e+05,4,9,1,8,3,1,0,0,0,40,1,1
29,6,3.0158e+05,2,10,1,13,3,1,0,0,0,40,1,1
75,9,2.2279e+05,1,13,5,15,4,1,1,0,0,6,1,1
58,1,1.7011e+05,11,14,1,5,3,1,0,0,0,40,1,0
42,2,82297,9,4,1,3,1,2,1,0,0,50,1,1
62,5,1.8016e+05,8,5,2,13,4,2,0,0,0,24,1,1
45,5,3.4817e+05,1,13,1,10,3,3,0,7298,0,40,1,0
38,1,8.0959e+05,1,13,1,4,3,1,0,0,0,40,1,0
36,2,67728,1,13,1,4,3,1,0,0,0,50,1,0
70,9,1.6306e+05,4,9,5,15,4,1,1,2009,0,40,1,1
42,2,1.0207e+05,9,4,1,4,3,1,0,0,0,30,1,1
47,5,1.497e+05,11,14,1,6,3,1,0,15024,0,35,1,0
42,2,1.0927e+05,2,10,3,2,5,1,0,0,0,40,1,1
43,1,3.9335e+05,2,10,1,9,1,2,1,0,0,38,1,0
37,1,2.2695e+05,7,11,1,2,3,1,0,0,0,40,1,0
36,6,86805,2,10,1,5,1,1,1,7298,0,39,1,0
27,1,4.9369e+05,1,13,3,1,4,2,1,0,0,40,35,1
54,1,2.9932e+05,15,3,6,8,5,1,0,0,0,40,13,1
48,2,3.5301e+05,4,9,1,2,3,1,0,0,1902,40,1,0
29,1,1.7442e+05,4,9,3,3,5,1,1,0,0,30,1,1
29,1,2.0947e+05,4,9,1,8,3,1,0,0,0,38,1,1
37,1,2.9513e+05,2,10,2,3,4,1,0,0,0,47,1,1
55,3,1.8227e+05,2,10,1,4,3,1,0,0,0,40,1,1
67,1,2.282e+05,4,9,1,12,1,2,1,0,0,20,1,1
51,1,2.6384e+05,4,9,5,7,4,1,0,0,0,30,1,1
35,1,1.7895e+05,11,14,3,6,5,1,1,0,0,32,1,1
41,1,43945,9,4,1,2,3,1,0,0,0,40,42,1
64,2,2.533e+05,4,9,5,3,6,1,1,0,0,40,1,1
23,1,2.4014e+05,15,3,3,7,4,1,0,0,0,55,13,1
49,1,24712,1,13,3,3,4,3,1,0,0,35,8,1
38,2,3.4264e+05,1,13,1,6,3,1,0,0,0,70,1,1
62,1,1.1539e+05,4,9,3,7,6,2,1,0,0,40,1,1
62,2,1.83e+05,9,4,1,2,3,1,0,0,0,10,1,1
70,9,1.3325e+05,4,9,1,15,3,1,0,0,0,14,1,1
45,2,2.4689e+05,11,14,2,2,4,1,0,0,0,40,1,1
20,1,30035,6,12,3,4,2,1,1,0,0,40,1,1
38,1,1.7523e+05,4,9,1,8,3,1,0,0,0,48,1,1
50,3,1.4052e+05,1,13,1,9,3,1,0,0,0,40,1,1
40,1,64980,2,10,1,9,3,2,0,0,0,55,1,0
30,1,1.5578e+05,4,9,1,2,3,1,0,0,0,70,1,1
52,4,1.9207e+05,2,10,4,5,4,1,1,0,0,40,1,1
28,2,2.2789e+05,1,13,3,6,4,2,0,0,0,50,1,0
62,2,1.6225e+05,4,9,1,11,3,1,0,0,0,30,1,1
31,1,1.6595e+05,4,9,2,3,5,1,1,0,0,40,1,1
40,1,4.4538e+05,4,9,1,5,3,1,0,0,0,40,1,0
34,1,2.1195e+05,4,9,2,4,4,1,1,0,1590,40,1,1
53,1,1.6368e+05,2,10,1,4,3,1,0,0,0,40,1,0
42,1,89413,10,8,3,10,2,1,0,0,0,40,1,1
26,1,2.897e+05,2,10,1,3,3,1,0,0,0,25,1,1
51,1,1.6383e+05,4,9,1,11,3,1,0,0,0,40,1,0
49,1,1.8539e+05,11,14,1,6,3,1,0,0,0,50,1,0
43,1,1.6903e+05,4,9,1,8,3,1,0,0,0,40,1,1
42,1,54611,2,10,2,10,4,1,0,0,0,40,1,1
31,1,1.3062e+05,3,7,6,4,2,3,1,0,0,40,27,1
26,1,3.2866e+05,4,9,1,11,3,5,0,0,0,40,1,1
50,1,1.6965e+05,1,13,4,6,5,3,1,0,0,40,8,1
35,1,1.8682e+05,4,9,1,8,3,1,0,0,0,40,1,1
37,1,1.0393e+05,2,10,3,1,6,1,1,0,0,40,1,1
53,9,1.5039e+05,4,9,3,15,4,1,0,0,1504,35,1,1
20,1,82777,2,10,3,4,2,1,0,0,0,16,1,1
31,5,1.7845e+05,5,15,1,6,3,1,0,0,0,40,1,0
28,1,51672,4,9,3,2,4,1,0,0,0,35,1,1
46,1,3.8016e+05,4,9,1,1,3,2,0,0,0,40,1,0
21,1,2.1211e+05,2,10,3,6,2,1,1,0,0,8,1,1
41,2,1.008e+05,11,14,1,5,3,1,0,7298,0,70,1,0
30,1,1.6257e+05,1,13,3,5,4,1,0,0,0,70,1,0
66,3,1.7995e+05,1,13,1,5,3,1,0,0,0,70,1,1
37,3,1.9076e+05,2,10,1,4,3,1,0,0,0,60,1,0
74,6,2.3601e+05,9,4,5,7,4,1,1,0,0,20,1,1
46,6,1.6402e+05,2,10,1,13,3,2,0,0,0,70,1,0
51,1,1.7205e+05,11,14,1,5,3,1,0,0,1977,50,1,0
33,1,1.8293e+05,1,13,1,5,3,1,0,15024,0,50,1,0
30,1,1.51e+05,15,3,1,8,3,1,0,3464,0,40,13,1
47,3,3.6284e+05,1,13,1,5,3,1,0,0,0,50,1,0
49,1,97883,1,13,2,5,5,1,1,0,0,40,1,1
53,1,91911,4,9,2,2,5,2,1,0,0,48,1,1
24,1,2.7813e+05,7,11,3,8,4,1,0,0,0,40,1,1
54,1,1.4631e+05,4,9,1,11,3,1,0,0,0,50,1,1
32,1,3.7941e+05,2,10,3,2,2,1,0,0,0,40,1,1
45,1,37987,2,10,1,4,3,1,0,0,0,45,1,1
46,3,2.5691e+05,4,9,6,10,4,1,0,3325,0,45,1,1
37,6,4.8293e+05,2,10,2,3,4,1,0,0,0,65,1,1
48,6,44434,11,14,1,6,3,1,0,0,0,61,1,0
25,1,2.5547e+05,1,13,3,9,4,1,1,0,0,40,1,1
28,9,3.0367e+05,4,9,1,15,1,1,1,3103,0,20,1,1
44,9,1.9549e+05,10,8,4,15,4,1,1,0,0,36,4,1
58,9,1.1436e+05,2,10,1,15,3,2,0,0,0,30,1,1
27,1,3.415e+05,2,10,3,9,5,1,1,0,0,40,1,1
69,1,1.9708e+05,4,9,5,9,5,1,0,0,0,8,1,1
38,1,1.0295e+05,1,13,1,4,3,1,0,0,0,52,1,0
47,1,5.0345e+05,10,8,3,9,6,2,1,0,0,40,1,1
30,2,87561,2,10,3,9,4,1,1,0,0,60,1,1
46,1,2.7069e+05,4,9,3,7,2,1,0,3674,0,30,1,1
27,1,2.5281e+05,5,15,3,6,4,1,1,0,0,45,1,1
19,1,5.7427e+05,2,10,3,4,2,1,0,0,0,35,1,1
18,1,1.8402e+05,4,9,1,12,4,1,1,3103,0,40,1,1
24,1,2.3507e+05,3,7,1,2,3,1,0,0,0,50,1,0
32,1,1.5824e+05,1,13,3,6,4,1,1,0,0,40,1,1
38,1,2.9981e+05,4,9,1,7,3,2,0,0,0,40,1,1
19,1,2.777e+05,16,1,3,10,4,1,0,0,0,36,24,1
28,1,23324,2,10,3,7,4,1,0,0,0,40,1,1
39,5,3.1658e+05,11,14,3,6,4,1,1,0,0,55,1,1
38,2,1.7666e+05,2,10,4,4,4,3,0,0,0,60,28,1
42,1,93770,4,9,1,8,1,1,1,0,0,40,1,0
31,1,1.2457e+05,2,10,1,9,1,1,1,0,0,40,1,0
46,1,1.1731e+05,8,5,4,8,4,1,1,0,0,40,34,1
53,1,53812,2,10,5,5,4,1,1,0,0,54,1,1
21,1,1.7046e+05,6,12,3,7,2,1,0,0,0,15,1,1
48,2,1.1597e+05,4,9,1,4,3,1,0,0,0,50,1,1
46,1,31432,4,9,1,9,1,1,1,3103,0,52,1,0
30,1,1.1238e+05,4,9,1,11,3,1,0,0,0,45,1,1
24,1,2.8309e+05,4,9,3,9,6,2,0,0,0,40,11,1
32,1,27207,13,6,3,2,4,1,0,0,0,50,1,1
30,1,46712,4,9,2,3,4,1,1,0,0,40,1,1
57,6,19520,14,16,2,6,5,1,1,0,0,50,1,1
56,1,98630,9,4,3,9,4,1,0,0,0,40,1,1
27,1,1.599e+05,4,9,3,5,4,2,1,0,0,37,1,1
38,1,1.3663e+05,1,13,1,8,3,1,0,0,0,40,33,1
19,1,4.0776e+05,4,9,3,9,2,1,0,0,0,40,1,1
61,2,2.2188e+05,2,10,1,9,3,1,0,0,0,50,1,0
49,1,1.4848e+05,7,11,2,1,5,1,1,0,0,40,1,1
28,1,2.7496e+05,4,9,1,2,3,1,0,0,0,38,1,1
50,3,1.6011e+05,11,14,1,6,3,1,0,0,0,55,1,0
43,1,1.6727e+05,1,13,1,2,3,1,0,0,0,84,1,0
34,1,1.4823e+05,4,9,3,8,5,2,1,0,0,48,1,1
28,1,1.5387e+05,3,7,1,2,3,1,0,0,0,40,1,1
31,1,2.0888e+05,2,10,1,2,3,1,0,0,0,40,1,1
55,1,2.5695e+05,4,9,5,8,5,2,1,0,0,44,1,1
26,1,1.0015e+05,1,13,1,5,1,1,1,0,0,45,1,0
51,5,1.6646e+05,14,16,1,6,1,2,1,0,0,40,1,0
35,1,1.7133e+05,4,9,1,2,3,1,0,0,0,40,1,1
42,1,2.9734e+05,6,12,6,5,5,3,1,0,0,31,37,1
63,9,1.3317e+05,14,16,1,15,3,1,0,0,0,12,1,1
31,1,1.6959e+05,11,14,3,6,4,1,0,0,0,30,1,1
22,5,2.7373e+05,4,9,3,10,2,1,0,0,0,20,1,1
67,1,1.583e+05,4,9,2,11,4,1,0,0,0,60,1,1
50,9,2.5712e+05,8,5,1,15,3,1,0,0,0,50,1,1
63,1,1.9673e+05,4,9,5,3,5,1,1,0,0,24,1,1
31,1,1.3744e+05,4,9,1,8,3,1,0,0,0,40,1,0
17,1,2.8696e+05,3,7,3,6,2,1,0,0,0,40,1,1
41,5,2.0144e+05,4,9,1,11,3,2,0,0,0,40,1,1
53,5,2.1693e+05,9,4,1,11,3,1,0,0,0,38,1,1
44,5,2.1267e+05,2,10,1,13,3,2,0,0,0,99,1,1
24,1,4.6282e+05,1,13,3,10,4,1,0,0,0,40,1,1
35,1,1.9884e+05,7,11,2,1,2,1,0,0,0,35,1,1
61,1,2.1989e+05,2,10,1,1,1,1,1,0,0,40,1,0
31,1,1.63e+05,6,12,3,6,6,3,1,0,0,40,8,1
44,1,1.1226e+05,1,13,1,1,3,1,0,5178,0,40,1,0
56,1,2.1311e+05,4,9,1,4,3,1,0,0,0,36,1,0
66,1,3.0207e+05,6,12,2,9,5,1,1,0,0,40,1,1
45,1,3.3811e+05,2,10,1,2,3,3,0,0,0,40,12,1
69,2,58213,1,13,1,6,3,1,0,20051,0,45,1,0
64,1,1.2568e+05,4,9,1,2,3,1,0,0,0,40,1,1
38,1,2.1542e+05,4,9,1,9,1,1,1,0,0,36,1,0
43,5,4.1376e+05,2,10,4,2,4,2,0,0,0,40,1,1
37,1,2.0534e+05,4,9,2,2,4,1,0,0,0,49,1,1
19,1,2.3657e+05,4,9,3,9,2,1,1,0,0,16,1,1
59,2,2.4755e+05,4,9,1,5,3,1,0,0,0,40,1,1
50,4,1.8401e+05,2,10,1,9,3,1,0,0,0,40,1,1
33,1,3.4119e+05,1,13,1,5,3,1,0,0,0,50,1,0
56,1,2.2019e+05,2,10,1,1,3,1,0,0,0,45,1,0
28,1,1.9826e+05,7,11,1,4,3,1,0,0,0,40,1,1
27,1,1.7582e+05,4,9,1,9,1,1,1,0,0,34,1,1
42,1,92288,11,14,1,4,3,3,0,0,0,40,42,1
34,1,2.6142e+05,4,9,1,3,3,1,0,0,0,40,1,1
19,1,2.0332e+05,3,7,3,4,2,1,0,0,0,30,1,1
68,2,1.6608e+05,4,9,1,5,3,1,0,0,0,40,1,0
28,1,1.09e+05,11,14,1,6,3,1,0,0,0,38,1,0
81,9,1.0677e+05,2,10,5,15,5,1,1,0,0,4,1,1
22,2,1.9739e+05,4,9,3,10,2,1,0,0,0,40,1,1
58,1,2.8483e+05,6,12,2,9,4,1,1,0,0,40,1,1
31,1,87535,2,10,3,8,4,1,1,0,0,25,1,1
17,5,1.7559e+05,3,7,3,13,2,1,0,0,0,30,1,1
25,1,2.427e+05,2,10,3,11,4,1,0,10520,0,50,1,0
23,1,1.6148e+05,2,10,3,3,2,3,1,0,0,23,1,1
25,1,51498,10,8,3,3,6,1,0,0,0,40,1,1
47,1,2.2012e+05,4,9,3,2,4,1,0,0,0,40,1,1
39,1,1.885e+05,1,13,1,5,1,1,1,0,0,60,1,0
44,1,1.1332e+05,4,9,1,2,3,1,0,0,0,40,1,1
46,1,2.0887e+05,7,11,1,6,3,1,0,0,0,40,1,0
38,2,34180,2,10,1,10,3,1,0,0,0,35,1,1
23,1,2.9202e+05,4,9,3,8,2,1,0,0,0,30,1,1
34,1,1.4112e+05,1,13,6,6,4,1,1,0,0,35,1,1
33,1,3.4859e+05,4,9,3,2,4,1,0,0,0,40,1,0
38,1,1.852e+05,4,9,5,3,5,1,1,0,0,20,1,1
52,2,1.6528e+05,7,11,1,5,3,1,0,0,0,40,1,1
50,1,1.1693e+05,4,9,2,4,4,1,1,0,0,33,1,1
38,1,2.3761e+05,1,13,3,4,4,1,1,0,2444,45,1,0
35,1,84787,1,13,1,3,3,1,0,0,0,40,1,1
67,2,2.1789e+05,14,16,1,6,3,1,0,10605,0,35,1,0
60,1,3.2597e+05,4,9,1,8,3,1,0,7688,0,40,1,0
44,1,2.0688e+05,4,9,3,4,6,1,1,0,0,15,1,1
38,2,1.2777e+05,4,9,2,10,2,1,0,0,0,50,1,1
29,1,2.0858e+05,4,9,1,6,3,1,0,0,0,40,1,0
65,1,3.4415e+05,11,14,1,6,3,1,0,5556,0,50,1,0
33,1,40681,6,12,3,9,4,1,1,0,0,40,1,1
29,9,95108,4,9,3,15,4,1,0,0,0,40,1,1
18,1,2.806e+05,3,7,3,4,2,1,1,0,0,30,1,1
43,1,1.8844e+05,5,15,2,5,4,1,0,0,0,40,1,1
42,1,1.3422e+05,7,11,2,5,2,4,1,0,0,40,1,1
42,1,1.7799e+05,4,9,1,11,3,1,0,0,0,40,1,1
32,1,1.6419e+05,4,9,1,7,3,1,0,0,0,30,1,1
36,1,90897,6,12,3,1,4,1,1,0,0,40,1,1
41,6,33126,1,13,1,10,3,1,0,0,0,40,1,0
30,1,2.7089e+05,2,10,3,3,2,1,1,0,0,40,1,1
21,1,2.1613e+05,4,9,3,3,2,1,0,0,0,35,1,1
33,1,1.8937e+05,2,10,1,11,3,2,0,0,0,40,1,0
19,9,1.4142e+05,2,10,3,15,2,1,0,0,0,15,1,1
19,1,3.0623e+05,4,9,3,7,2,1,0,0,0,25,1,1
35,1,3.3066e+05,4,9,2,11,4,1,0,0,0,40,1,1
43,1,1.9177e+05,4,9,2,1,5,2,1,0,0,35,1,1
45,1,2.8935e+05,4,9,1,11,3,2,0,0,0,24,1,1
25,1,53147,1,13,3,5,2,2,0,0,0,50,1,1
39,2,1.2235e+05,1,13,1,5,3,1,0,0,0,40,1,1
26,1,1.8877e+05,4,9,3,7,4,1,0,0,0,40,1,1
60,1,2.3958e+05,11,14,1,11,3,1,0,0,0,10,1,1
52,5,1.5514e+05,14,16,1,6,1,1,1,0,0,40,1,0
22,1,64520,10,8,3,11,5,1,0,0,0,30,1,1
23,1,4.7899e+05,2,10,3,3,2,1,1,0,0,40,1,1
46,1,1.5565e+05,4,9,1,3,1,1,1,0,0,40,1,1
34,2,1.2405e+05,1,13,1,4,3,1,0,0,0,30,1,1
39,1,2.4505e+05,1,13,1,6,3,1,0,0,0,50,1,0
38,1,1.8359e+05,4,9,3,6,4,1,1,0,0,40,1,1
56,2,3.2364e+05,11,14,1,5,3,1,0,0,0,25,1,1
55,4,1.8679e+05,4,9,2,9,4,1,1,0,0,40,1,1
40,1,2.843e+05,2,10,1,5,1,1,1,7688,0,40,1,0
23,1,1.8667e+05,2,10,3,8,4,1,0,0,0,40,1,1
39,1,2.0015e+05,1,13,2,9,4,1,0,0,0,40,1,1
24,1,1.8093e+05,1,13,1,4,3,2,0,0,0,30,1,1
51,2,1.8317e+05,4,9,1,4,3,1,0,0,0,40,1,0
47,3,1.2013e+05,1,13,1,5,3,1,0,0,0,50,32,0
25,2,2.633e+05,4,9,3,10,4,1,0,0,0,50,1,1
34,1,2.2644e+05,5,15,1,6,3,1,0,0,0,55,1,0
18,1,4.0487e+05,3,7,3,4,2,2,1,0,1602,20,1,1
19,1,2.0851e+05,2,10,3,5,2,1,1,0,0,28,1,1
32,1,46746,2,10,2,2,5,1,0,0,0,40,1,1
49,1,2.4618e+05,4,9,1,4,3,1,0,0,0,40,1,0
40,9,1.6531e+05,9,4,4,15,4,1,1,0,0,8,1,1
43,1,1.2275e+05,4,9,1,2,3,1,0,0,0,55,1,1
71,3,38822,11,14,1,5,3,1,0,99999,0,40,1,0
59,1,1.6796e+05,4,9,3,9,5,1,0,0,0,40,1,1
32,1,2.7324e+05,1,13,1,5,1,1,1,0,0,40,1,0
25,1,1.2024e+05,1,13,3,5,4,1,0,0,0,40,1,1
32,1,1.6799e+05,4,9,1,5,3,1,0,0,0,40,34,1
17,1,2.2551e+05,3,7,3,7,4,2,1,0,0,15,1,1
57,3,1.25e+05,5,15,1,6,3,1,0,0,0,35,1,0
17,2,1.7412e+05,10,8,3,7,2,1,0,0,0,15,1,1
27,1,2.3096e+05,1,13,3,1,2,3,1,0,0,40,8,1
41,5,1.3213e+05,4,9,1,13,3,1,0,0,0,40,1,1
62,9,68461,14,16,1,15,3,4,0,0,0,40,1,0
19,1,2.2718e+05,3,7,3,4,4,1,1,0,0,25,1,1
41,1,1.658e+05,15,3,2,3,5,1,1,0,0,40,4,1
39,1,1.2957e+05,1,13,3,5,4,1,0,0,0,50,1,0
30,1,2.2438e+05,4,9,3,2,4,1,0,0,0,40,1,1
37,1,1.7948e+05,1,13,1,8,3,1,0,0,0,40,1,0
18,1,4.3427e+05,3,7,3,9,2,1,1,0,0,15,1,1
40,2,1.7372e+05,1,13,1,4,3,1,0,0,0,45,1,0
38,3,2.448e+05,2,10,1,4,3,1,0,0,1485,60,32,0
24,1,1.1423e+05,4,9,3,4,6,1,0,0,0,40,1,1
33,1,1.8866e+05,4,9,1,2,3,1,0,0,0,50,1,1
48,1,2.1609e+05,1,13,1,7,3,1,0,0,0,40,1,1
51,1,1.2496e+05,1,13,1,4,3,1,0,0,0,40,1,0
48,1,85341,4,9,1,2,3,1,0,0,0,40,1,1
43,1,1.9349e+05,9,4,1,2,3,1,0,0,0,45,1,1
34,1,80058,5,15,3,5,2,1,0,0,0,50,1,1
41,1,1.3991e+05,7,11,4,2,4,1,0,0,0,30,1,1
51,3,54342,5,15,2,6,4,1,0,27828,0,60,1,0
25,1,1.8877e+05,4,9,3,2,2,1,0,0,0,40,1,1
20,1,1.1722e+05,4,9,3,3,2,1,0,0,0,50,1,1
61,3,1.7183e+05,4,9,1,5,3,1,0,2829,0,45,1,1
35,1,1.8712e+05,2,10,2,5,4,1,1,0,0,70,1,1
42,5,97277,11,14,2,6,5,1,1,0,0,40,1,1
26,5,2.1976e+05,4,9,3,3,6,1,0,0,0,16,1,1
46,1,63299,4,9,1,3,3,1,0,0,0,50,1,1
39,6,1.7148e+05,1,13,3,6,4,1,0,0,0,40,1,0
18,9,3.4474e+05,13,6,3,15,2,1,0,0,0,40,1,1
29,1,2.1087e+05,2,10,3,4,2,2,0,0,0,80,1,1
39,1,38312,2,10,6,2,5,1,0,0,0,40,1,0
47,1,1.1994e+05,4,9,1,2,3,1,0,0,0,40,1,0
40,1,83953,2,10,1,11,3,1,0,0,0,50,1,0
43,6,1.0138e+05,4,9,1,2,3,1,0,0,0,40,1,0
32,1,2.0437e+05,4,9,2,7,4,1,0,0,0,40,1,1
31,1,1.7683e+05,13,6,2,4,6,1,1,0,0,40,1,1
19,9,60688,2,10,3,15,2,1,0,0,0,35,1,1
44,4,2.5131e+05,6,12,1,9,3,1,0,0,0,40,1,0
46,5,2.0095e+05,1,13,1,13,3,1,0,0,0,40,1,0
53,2,46704,11,14,1,6,3,1,0,0,0,50,1,0
43,1,1.1972e+05,1,13,1,5,3,1,0,0,0,40,1,1
41,6,58930,1,13,3,6,4,1,1,0,0,40,1,1
35,1,2.4775e+05,4,9,5,3,5,2,0,0,0,40,1,1
48,1,67725,1,13,1,4,3,1,0,0,0,45,1,1
28,6,2.0078e+05,11,14,1,5,1,1,1,0,0,40,1,1
44,1,1.8354e+05,1,13,5,6,5,1,1,0,0,32,1,1
20,9,25139,2,10,3,15,2,1,1,0,0,40,1,1
51,5,1.2333e+05,5,15,5,6,4,1,1,0,0,40,1,1
28,1,2.6979e+05,4,9,3,11,5,1,0,0,0,50,1,1
36,1,51089,1,13,3,2,4,1,0,0,0,60,1,1
28,1,1.3699e+05,4,9,1,3,3,1,0,0,0,35,1,1
21,1,1.2935e+05,2,10,3,4,2,1,0,0,0,40,1,1
34,9,35595,1,13,1,15,3,1,0,0,0,30,1,1
36,5,61299,2,10,1,2,3,1,0,0,0,40,1,1
25,9,1.9232e+05,6,12,3,15,2,1,1,0,0,80,1,1
31,1,2.5764e+05,4,9,3,6,4,1,0,0,0,43,1,1
44,2,70884,4,9,1,10,3,1,0,0,0,60,1,1
49,5,1.5973e+05,3,7,2,7,5,1,0,0,0,40,1,1
40,1,1.744e+05,4,9,1,2,3,1,0,0,0,40,1,1
64,4,1.7553e+05,14,16,1,6,3,3,0,0,0,40,31,0
54,5,1.7305e+05,11,14,1,6,3,1,0,7688,0,40,1,0
27,1,32519,2,10,1,4,3,3,0,0,0,55,30,1
18,1,3.23e+05,2,10,3,3,2,1,1,0,0,20,1,1
68,1,1.4887e+05,8,5,1,2,3,2,0,0,0,44,1,1
64,1,43738,14,16,5,6,4,1,0,0,0,80,1,0
36,1,1.9539e+05,4,9,1,11,3,4,0,0,0,40,1,1
21,1,1.4981e+05,4,9,3,10,2,1,0,0,0,24,1,1
22,1,51985,2,10,3,2,2,1,0,0,0,30,1,1
61,1,1.0538e+05,1,13,1,6,3,1,0,0,0,40,1,1
24,1,1.3759e+05,2,10,3,4,2,1,0,0,0,10,29,1
49,6,3.2479e+05,1,13,1,6,3,1,0,0,0,50,1,0
25,1,1.843e+05,2,10,4,12,6,1,1,0,0,30,21,1
66,9,3.1435e+05,4,9,1,15,3,2,0,0,0,40,1,1
29,1,2.7401e+05,2,10,3,6,4,1,0,0,0,45,1,1
22,1,3.2103e+05,4,9,3,4,2,2,1,0,0,40,1,1
57,4,3.1393e+05,2,10,1,6,3,4,0,0,0,40,1,1
41,1,3.9467e+05,1,13,3,6,4,1,1,0,1741,40,1,1
29,1,1.5295e+05,4,9,1,2,3,1,0,0,0,40,1,0
20,1,2.4712e+05,2,10,3,9,5,2,1,0,0,35,1,1
47,1,1.7596e+05,5,15,1,4,3,1,0,0,0,45,1,0
22,1,1.0904e+05,4,9,3,5,4,1,1,0,0,55,1,1
59,3,1.4133e+05,7,11,2,6,4,1,0,0,0,50,1,0
42,6,74334,11,14,1,9,3,4,0,0,0,40,1,0
64,2,47462,2,10,3,6,4,1,1,0,0,35,1,1
29,4,1.8234e+05,4,9,6,3,5,2,0,0,0,40,1,1
25,6,2.9591e+05,2,10,3,2,4,1,0,0,0,20,1,1
62,1,3.115e+05,2,10,2,5,4,1,1,0,0,40,1,1
44,1,2.3675e+05,11,14,2,5,4,1,0,10520,0,45,1,0
21,1,1.8764e+05,4,9,4,3,4,1,1,0,0,40,1,1
60,1,2.8292e+05,2,10,1,6,3,1,0,7298,0,40,1,0
46,1,5.0167e+05,13,6,2,8,5,2,0,0,0,40,1,1
44,4,29591,1,13,2,1,4,1,0,0,2258,40,1,0
21,1,3.0156e+05,4,9,3,3,2,1,1,0,0,19,1,1
18,1,1.8724e+05,3,7,3,7,2,1,0,0,0,18,1,1
39,1,2.1948e+05,1,13,1,6,1,1,1,5013,0,32,1,1
33,1,5.9419e+05,11,14,1,6,3,1,0,0,0,45,1,0
63,1,2.0047e+05,12,2,2,11,4,1,0,0,0,40,1,1
52,5,1.528e+05,4,9,1,13,3,1,0,0,0,52,1,0
17,1,2.3079e+05,8,5,3,4,2,2,0,0,0,22,1,1
45,3,3.1123e+05,5,15,1,6,3,1,0,0,1485,50,1,0
31,1,1.1469e+05,4,9,3,4,2,1,0,0,0,40,1,1
35,1,1.9459e+05,2,10,1,1,3,1,0,0,0,40,1,1
31,1,1.1469e+05,4,9,1,8,3,1,0,0,0,40,1,0
51,6,42017,2,10,2,6,4,1,1,0,0,40,1,1
48,5,3.8338e+05,4,9,1,2,3,1,0,0,0,60,1,1
